id_correlativo,codigo_vendedor,codigo_producto,razon
8019.0,V2,,venta no encontrada
8061.0,V2,,venta no encontrada
8064.0,V2,,venta no encontrada
8074.0,V2,,venta no encontrada
8078.0,V2,,venta no encontrada
8054.0,V2,,venta no encontrada
7992.0,V2,,venta no encontrada
8049.0,V2,,venta no encontrada
8099.0,V2,,venta no encontrada
8125.0,V2,,venta no encontrada
8159.0,V2,,venta no encontrada
8169.0,V2,,venta no encontrada
8168.0,V2,,venta no encontrada
8185.0,V2,,venta no encontrada
8207.0,V2,,venta no encontrada
8219.0,V2,,venta no encontrada
8225.0,V2,,venta no encontrada
8228.0,V2,,venta no encontrada
8268.0,V2,,venta no encontrada
8272.0,V2,,venta no encontrada
8299.0,V2,,venta no encontrada
8320.0,V2,,venta no encontrada
8325.0,V2,,venta no encontrada
8352.0,V2,,venta no encontrada
8358.0,V2,,venta no encontrada
8360.0,V2,,venta no encontrada
8365.0,V2,,venta no encontrada
8346.0,V2,,venta no encontrada
8338.0,V2,,venta no encontrada
8378.0,V2,,venta no encontrada
8383.0,V2,,venta no encontrada
8387.0,V2,,venta no encontrada
8391.0,V2,,venta no encontrada
8393.0,V2,,venta no encontrada
8400.0,V2,,venta no encontrada
8445.0,V2,,venta no encontrada
8457.0,V2,,venta no encontrada
8486.0,V2,,venta no encontrada
8485.0,V2,,venta no encontrada
8500.0,V2,,venta no encontrada
8490.0,V2,,venta no encontrada
8538.0,V2,,venta no encontrada
8549.0,V2,,venta no encontrada
8560.0,V2,,venta no encontrada
8571.0,V2,,venta no encontrada
8579.0,V2,,venta no encontrada
8597.0,V2,,venta no encontrada
8616.0,V2,,venta no encontrada
8625.0,V2,,venta no encontrada
8636.0,V2,,venta no encontrada
8654.0,V2,,venta no encontrada
8697.0,V2,,venta no encontrada
8694.0,V2,,venta no encontrada
8703.0,V2,,venta no encontrada
8709.0,V2,,venta no encontrada
8718.0,V2,,venta no encontrada
8719.0,V2,,venta no encontrada
8479.0,V2,,venta no encontrada
8502.0,V2,,venta no encontrada
8647.0,V2,,venta no encontrada
8728.0,V2,,venta no encontrada
8737.0,V2,,venta no encontrada
8749.0,V2,,venta no encontrada
8689.0,V2,,venta no encontrada
8798.0,V2,,venta no encontrada
8801.0,V2,,venta no encontrada
8807.0,V2,,venta no encontrada
8811.0,V2,,venta no encontrada
8820.0,V2,,venta no encontrada
8833.0,V2,,venta no encontrada
8846.0,V2,,venta no encontrada
8843.0,V2,,venta no encontrada
8850.0,V2,,venta no encontrada
8913.0,V2,,venta no encontrada
8919.0,V2,,venta no encontrada
8922.0,V2,,venta no encontrada
8961.0,V2,,venta no encontrada
8971.0,V2,,venta no encontrada
8975.0,V2,,venta no encontrada
8976.0,V2,,venta no encontrada
8980.0,V2,,venta no encontrada
8989.0,V2,,venta no encontrada
7843.0,V2,,venta no encontrada
7847.0,V2,,venta no encontrada
8875.0,V2,,venta no encontrada
9029.0,V2,,venta no encontrada
9056.0,V2,,venta no encontrada
9084.0,V2,,venta no encontrada
9114.0,V2,,venta no encontrada
9153.0,V2,,venta no encontrada
9187.0,V2,,venta no encontrada
9195.0,V2,,venta no encontrada
9226.0,V2,,venta no encontrada
9257.0,V2,,venta no encontrada
9258.0,V2,,venta no encontrada
9246.0,V2,,venta no encontrada
9199.0,V2,,venta no encontrada
9291.0,V2,,venta no encontrada
9294.0,V2,,venta no encontrada
9306.0,V2,,venta no encontrada
9275.0,V2,,venta no encontrada
9323.0,V2,,venta no encontrada
9321.0,V2,,venta no encontrada
9326.0,V2,,venta no encontrada
9336.0,V2,,venta no encontrada
9337.0,V2,,venta no encontrada
9367.0,V2,,venta no encontrada
9362.0,V2,,venta no encontrada
9360.0,V2,,venta no encontrada
9399.0,V2,,venta no encontrada
9413.0,V2,,venta no encontrada
9416.0,V2,,venta no encontrada
9417.0,V2,,venta no encontrada
9418.0,V2,,venta no encontrada
9386.0,V2,,venta no encontrada
9382.0,V2,,venta no encontrada
9488.0,V2,,venta no encontrada
9477.0,V2,,venta no encontrada
9598.0,V2,,venta no encontrada
9602.0,V2,,venta no encontrada
9604.0,V2,,venta no encontrada
9624.0,V2,,venta no encontrada
9686.0,V2,,venta no encontrada
9735.0,V2,,venta no encontrada
9726.0,V2,,venta no encontrada
9806.0,V2,,venta no encontrada
9788.0,V2,,venta no encontrada
9071.0,V2,,venta no encontrada
9073.0,V2,,venta no encontrada
9139.0,V2,,venta no encontrada
9444.0,V2,,venta no encontrada
9453.0,V2,,venta no encontrada
9826.0,V2,,venta no encontrada
9838.0,V2,,venta no encontrada
9636.0,V2,,venta no encontrada
9638.0,V2,,venta no encontrada
9890.0,V2,,venta no encontrada
9922.0,V2,,venta no encontrada
9989.0,V2,,venta no encontrada
10035.0,V2,,venta no encontrada
10053.0,V2,,venta no encontrada
10054.0,V2,,venta no encontrada
10056.0,V2,,venta no encontrada
10084.0,V2,,venta no encontrada
10181.0,V2,,venta no encontrada
10233.0,V2,,venta no encontrada
10324.0,V2,,venta no encontrada
10604.0,V2,,venta no encontrada
10604.0,V2,,venta no encontrada
10604.0,V2,,venta no encontrada
10604.0,V2,,venta no encontrada
10604.0,V2,,venta no encontrada
10604.0,V2,,venta no encontrada
10604.0,V2,,venta no encontrada
10733.0,V2,,venta no encontrada
10774.0,V2,,venta no encontrada
10775.0,V2,,venta no encontrada
10843.0,V2,,venta no encontrada
10843.0,V2,,venta no encontrada
10920.0,V2,,venta no encontrada
10935.0,V2,,venta no encontrada
10935.0,V2,,venta no encontrada
10938.0,V2,,venta no encontrada
10959.0,V2,,venta no encontrada
10959.0,V2,,venta no encontrada
10973.0,V2,,venta no encontrada
10982.0,V2,,venta no encontrada
10982.0,V2,,venta no encontrada
10982.0,V2,,venta no encontrada
10992.0,V2,,venta no encontrada
10992.0,V2,,venta no encontrada
11019.0,V2,,venta no encontrada
11030.0,V2,,venta no encontrada
11030.0,V2,,venta no encontrada
11077.0,V2,,venta no encontrada
11089.0,V2,,venta no encontrada
11110.0,V2,,venta no encontrada
11139.0,V2,,venta no encontrada
11151.0,V2,,venta no encontrada
11164.0,V2,,venta no encontrada
11274.0,V2,,venta no encontrada
11284.0,V2,,venta no encontrada
11284.0,V2,,venta no encontrada
11284.0,V2,,venta no encontrada
11284.0,V2,,venta no encontrada
11302.0,V2,,venta no encontrada
11328.0,V2,,venta no encontrada
11342.0,V2,,venta no encontrada
11350.0,V2,,venta no encontrada
11372.0,V2,,venta no encontrada
11395.0,V2,,venta no encontrada
11399.0,V2,,venta no encontrada
11399.0,V2,,venta no encontrada
11399.0,V2,,venta no encontrada
11472.0,V2,,venta no encontrada
11472.0,V2,,venta no encontrada
11486.0,V2,,venta no encontrada
11486.0,V2,,venta no encontrada
11486.0,V2,,venta no encontrada
11486.0,V2,,venta no encontrada
11486.0,V2,,venta no encontrada
11566.0,V2,,venta no encontrada
11566.0,V2,,venta no encontrada
11566.0,V2,,venta no encontrada
11566.0,V2,,venta no encontrada
11566.0,V2,,venta no encontrada
11590.0,V2,,venta no encontrada
11592.0,V2,,venta no encontrada
11607.0,V2,,venta no encontrada
11611.0,V2,,venta no encontrada
11623.0,V2,,venta no encontrada
11624.0,V2,,venta no encontrada
11632.0,V2,,venta no encontrada
11632.0,V2,,venta no encontrada
11641.0,V2,,venta no encontrada
11641.0,V2,,venta no encontrada
11644.0,V2,,venta no encontrada
11644.0,V2,,venta no encontrada
11652.0,V2,,venta no encontrada
11661.0,V2,,venta no encontrada
11708.0,V2,,venta no encontrada
11708.0,V2,,venta no encontrada
11708.0,V2,,venta no encontrada
11708.0,V2,,venta no encontrada
11708.0,V2,,venta no encontrada
11712.0,V2,,venta no encontrada
11716.0,V2,,venta no encontrada
11733.0,V2,,venta no encontrada
11741.0,V2,,venta no encontrada
11763.0,V2,,venta no encontrada
11765.0,V2,,venta no encontrada
11771.0,V2,,venta no encontrada
11771.0,V2,,venta no encontrada
11784.0,V2,,venta no encontrada
11815.0,V2,,venta no encontrada
11831.0,V2,,venta no encontrada
11831.0,V2,,venta no encontrada
11831.0,V2,,venta no encontrada
11838.0,V2,,venta no encontrada
11858.0,V2,,venta no encontrada
11858.0,V2,,venta no encontrada
11858.0,V2,,venta no encontrada
11871.0,V2,,venta no encontrada
11874.0,V2,,venta no encontrada
11892.0,V2,,venta no encontrada
11901.0,V2,,venta no encontrada
11907.0,V2,,venta no encontrada
11929.0,V2,,venta no encontrada
11929.0,V2,,venta no encontrada
11929.0,V2,,venta no encontrada
11945.0,V2,,venta no encontrada
11945.0,V2,,venta no encontrada
11945.0,V2,,venta no encontrada
11945.0,V2,,venta no encontrada
11945.0,V2,,venta no encontrada
11957.0,V2,,venta no encontrada
11966.0,V2,,venta no encontrada
11989.0,V2,,venta no encontrada
11997.0,V2,,venta no encontrada
12028.0,V2,,venta no encontrada
12047.0,V2,,venta no encontrada
12104.0,V2,,venta no encontrada
12140.0,V2,,venta no encontrada
12140.0,V2,,venta no encontrada
12140.0,V2,,venta no encontrada
12140.0,V2,,venta no encontrada
12140.0,V2,,venta no encontrada
12140.0,V2,,venta no encontrada
12140.0,V2,,venta no encontrada
12140.0,V2,,venta no encontrada
12140.0,V2,,venta no encontrada
12140.0,V2,,venta no encontrada
12160.0,V2,,venta no encontrada
12176.0,V2,,venta no encontrada
12180.0,V2,,venta no encontrada
12215.0,V2,,venta no encontrada
12217.0,V2,,venta no encontrada
12242.0,V2,,venta no encontrada
12261.0,V2,,venta no encontrada
12264.0,V2,,venta no encontrada
12314.0,V2,,venta no encontrada
12314.0,V2,,venta no encontrada
12324.0,V2,,venta no encontrada
12335.0,V2,,venta no encontrada
12343.0,V2,,venta no encontrada
12346.0,V2,,venta no encontrada
12351.0,V2,,venta no encontrada
12351.0,V2,,venta no encontrada
12351.0,V2,,venta no encontrada
12409.0,V2,,venta no encontrada
12409.0,V2,,venta no encontrada
12461.0,V2,,venta no encontrada
12468.0,V2,,venta no encontrada
12553.0,V2,,venta no encontrada
12553.0,V2,,venta no encontrada
12588.0,V2,,venta no encontrada
12588.0,V2,,venta no encontrada
12670.0,V2,,venta no encontrada
12670.0,V2,,venta no encontrada
12698.0,V2,,venta no encontrada
12702.0,V2,,venta no encontrada
12729.0,V2,,venta no encontrada
12840.0,V2,,venta no encontrada
12873.0,V2,,venta no encontrada
12939.0,V2,,venta no encontrada
12976.0,V2,,venta no encontrada
41.0,V3,,venta no encontrada
79.0,V3,,venta no encontrada
167.0,V3,,venta no encontrada
205.0,V3,,venta no encontrada
7.0,V3,,venta no encontrada
2296.0,V3,,venta no encontrada
2442.0,V3,,venta no encontrada
2787.0,V3,,venta no encontrada
3294.0,V3,,venta no encontrada
3300.0,V3,,venta no encontrada
3482.0,V3,,venta no encontrada
3485.0,V3,,venta no encontrada
3496.0,V3,,venta no encontrada
3505.0,V3,,venta no encontrada
3605.0,V3,,venta no encontrada
3606.0,V3,,venta no encontrada
3781.0,V3,,venta no encontrada
4026.0,V3,,venta no encontrada
4041.0,V3,,venta no encontrada
4080.0,V3,,venta no encontrada
4093.0,V3,,venta no encontrada
4135.0,V3,,venta no encontrada
4149.0,V3,,venta no encontrada
4272.0,V3,,venta no encontrada
4293.0,V3,,venta no encontrada
4307.0,V3,,venta no encontrada
4298.0,V3,,venta no encontrada
4498.0,V3,,venta no encontrada
4587.0,V3,,venta no encontrada
4605.0,V3,,venta no encontrada
4924.0,V3,,venta no encontrada
4945.0,V3,,venta no encontrada
4986.0,V3,,venta no encontrada
5004.0,V3,,venta no encontrada
5011.0,V3,,venta no encontrada
5067.0,V3,,venta no encontrada
5143.0,V3,,venta no encontrada
5131.0,V3,,venta no encontrada
5133.0,V3,,venta no encontrada
5153.0,V3,,venta no encontrada
5183.0,V3,,venta no encontrada
5196.0,V3,,venta no encontrada
5204.0,V3,,venta no encontrada
5299.0,V3,,venta no encontrada
5286.0,V3,,venta no encontrada
5470.0,V3,,venta no encontrada
5351.0,V3,,venta no encontrada
5370.0,V3,,venta no encontrada
4533.0,V3,,venta no encontrada
5792.0,V3,,venta no encontrada
5814.0,V3,,venta no encontrada
6030.0,V3,,venta no encontrada
6290.0,V3,,venta no encontrada
6520.0,V3,,venta no encontrada
6592.0,V3,,venta no encontrada
6636.0,V3,,venta no encontrada
6726.0,V3,,venta no encontrada
6747.0,V3,,venta no encontrada
6835.0,V3,,venta no encontrada
6884.0,V3,,venta no encontrada
6899.0,V3,,venta no encontrada
6960.0,V3,,venta no encontrada
7006.0,V3,,venta no encontrada
7027.0,V3,,venta no encontrada
7054.0,V3,,venta no encontrada
7092.0,V3,,venta no encontrada
7122.0,V3,,venta no encontrada
7146.0,V3,,venta no encontrada
7156.0,V3,,venta no encontrada
7201.0,V3,,venta no encontrada
7296.0,V3,,venta no encontrada
7192.0,V3,,venta no encontrada
7458.0,V3,,venta no encontrada
7566.0,V3,,venta no encontrada
7636.0,V3,,venta no encontrada
8008.0,V3,,venta no encontrada
8134.0,V3,,venta no encontrada
8146.0,V3,,venta no encontrada
8176.0,V3,,venta no encontrada
8189.0,V3,,venta no encontrada
8212.0,V3,,venta no encontrada
8262.0,V3,,venta no encontrada
8408.0,V3,,venta no encontrada
8501.0,V3,,venta no encontrada
8601.0,V3,,venta no encontrada
8488.0,V3,,venta no encontrada
8626.0,V3,,venta no encontrada
8628.0,V3,,venta no encontrada
8732.0,V3,,venta no encontrada
8732.0,V3,,venta no encontrada
8732.0,V3,,venta no encontrada
8667.0,V3,,venta no encontrada
8870.0,V3,,venta no encontrada
8811.0,V3,,venta no encontrada
8908.0,V3,,venta no encontrada
8956.0,V3,,venta no encontrada
8984.0,V3,,venta no encontrada
8912.0,V3,,venta no encontrada
8996.0,V3,,venta no encontrada
9049.0,V3,,venta no encontrada
9049.0,V3,,venta no encontrada
9042.0,V3,,venta no encontrada
9335.0,V3,,venta no encontrada
9374.0,V3,,venta no encontrada
9397.0,V3,,venta no encontrada
9397.0,V3,,venta no encontrada
9397.0,V3,,venta no encontrada
9484.0,V3,,venta no encontrada
9483.0,V3,,venta no encontrada
9511.0,V3,,venta no encontrada
9524.0,V3,,venta no encontrada
9530.0,V3,,venta no encontrada
9532.0,V3,,venta no encontrada
9550.0,V3,,venta no encontrada
9552.0,V3,,venta no encontrada
9571.0,V3,,venta no encontrada
9574.0,V3,,venta no encontrada
9583.0,V3,,venta no encontrada
9600.0,V3,,venta no encontrada
9600.0,V3,,venta no encontrada
9653.0,V3,,venta no encontrada
9661.0,V3,,venta no encontrada
9663.0,V3,,venta no encontrada
9678.0,V3,,venta no encontrada
9684.0,V3,,venta no encontrada
9725.0,V3,,venta no encontrada
9739.0,V3,,venta no encontrada
9741.0,V3,,venta no encontrada
9756.0,V3,,venta no encontrada
9785.0,V3,,venta no encontrada
9878.0,V3,,venta no encontrada
9878.0,V3,,venta no encontrada
9878.0,V3,,venta no encontrada
9979.0,V3,,venta no encontrada
10180.0,V3,,venta no encontrada
10213.0,V3,,venta no encontrada
10225.0,V3,,venta no encontrada
10291.0,V3,,venta no encontrada
10333.0,V3,,venta no encontrada
10335.0,V3,,venta no encontrada
10369.0,V3,,venta no encontrada
10379.0,V3,,venta no encontrada
10382.0,V3,,venta no encontrada
10440.0,V3,,venta no encontrada
10455.0,V3,,venta no encontrada
10456.0,V3,,venta no encontrada
10519.0,V3,,venta no encontrada
10521.0,V3,,venta no encontrada
10549.0,V3,,venta no encontrada
10570.0,V3,,venta no encontrada
10581.0,V3,,venta no encontrada
10605.0,V3,,venta no encontrada
10617.0,V3,,venta no encontrada
10636.0,V3,,venta no encontrada
10643.0,V3,,venta no encontrada
10663.0,V3,,venta no encontrada
10720.0,V3,,venta no encontrada
10750.0,V3,,venta no encontrada
10759.0,V3,,venta no encontrada
10762.0,V3,,venta no encontrada
10769.0,V3,,venta no encontrada
10832.0,V3,,venta no encontrada
10895.0,V3,,venta no encontrada
10897.0,V3,,venta no encontrada
10922.0,V3,,venta no encontrada
10952.0,V3,,venta no encontrada
10953.0,V3,,venta no encontrada
10965.0,V3,,venta no encontrada
10967.0,V3,,venta no encontrada
10983.0,V3,,venta no encontrada
11027.0,V3,,venta no encontrada
11042.0,V3,,venta no encontrada
11074.0,V3,,venta no encontrada
11105.0,V3,,venta no encontrada
11109.0,V3,,venta no encontrada
11129.0,V3,,venta no encontrada
11218.0,V3,,venta no encontrada
11219.0,V3,,venta no encontrada
11239.0,V3,,venta no encontrada
11249.0,V3,,venta no encontrada
11282.0,V3,,venta no encontrada
11369.0,V3,,venta no encontrada
11370.0,V3,,venta no encontrada
11386.0,V3,,venta no encontrada
11466.0,V3,,venta no encontrada
11473.0,V3,,venta no encontrada
11500.0,V3,,venta no encontrada
11593.0,V3,,venta no encontrada
4.0,V4,,venta no encontrada
22.0,V4,,venta no encontrada
28.0,V4,,venta no encontrada
232.0,V4,,venta no encontrada
232.0,V4,,venta no encontrada
233.0,V4,,venta no encontrada
233.0,V4,,venta no encontrada
234.0,V4,,venta no encontrada
234.0,V4,,venta no encontrada
235.0,V4,,venta no encontrada
253.0,V4,,venta no encontrada
274.0,V4,,venta no encontrada
445.0,V4,,venta no encontrada
453.0,V4,,venta no encontrada
400.0,V4,,venta no encontrada
461.0,V4,,venta no encontrada
711.0,V4,,venta no encontrada
711.0,V4,,venta no encontrada
711.0,V4,,venta no encontrada
711.0,V4,,venta no encontrada
711.0,V4,,venta no encontrada
711.0,V4,,venta no encontrada
145.0,V4,,venta no encontrada
144.0,V4,,venta no encontrada
142.0,V4,,venta no encontrada
143.0,V4,,venta no encontrada
583.0,V4,,venta no encontrada
141.0,V4,,venta no encontrada
740.0,V4,,venta no encontrada
748.0,V4,,venta no encontrada
749.0,V4,,venta no encontrada
747.0,V4,,venta no encontrada
921.0,V4,,venta no encontrada
921.0,V4,,venta no encontrada
921.0,V4,,venta no encontrada
921.0,V4,,venta no encontrada
921.0,V4,,venta no encontrada
922.0,V4,,venta no encontrada
928.0,V4,,venta no encontrada
928.0,V4,,venta no encontrada
928.0,V4,,venta no encontrada
958.0,V4,,venta no encontrada
996.0,V4,,producto no encontrado
3.0,V5,,venta no encontrada
4.0,V5,,venta no encontrada
4.0,V5,,venta no encontrada
18.0,V5,,venta no encontrada
19.0,V5,,venta no encontrada
19.0,V5,,venta no encontrada
19.0,V5,,venta no encontrada
26.0,V5,,venta no encontrada
27.0,V5,,venta no encontrada
27.0,V5,,venta no encontrada
29.0,V5,,venta no encontrada
38.0,V5,,venta no encontrada
38.0,V5,,venta no encontrada
40.0,V5,,venta no encontrada
42.0,V5,,venta no encontrada
45.0,V5,,venta no encontrada
50.0,V5,,venta no encontrada
50.0,V5,,venta no encontrada
3.0,V7,,venta no encontrada
2.0,V7,,venta no encontrada
5.0,V7,,venta no encontrada
28.0,V7,,venta no encontrada
39.0,V7,,venta no encontrada
89.0,V7,,venta no encontrada
106.0,V7,,venta no encontrada
118.0,V7,,venta no encontrada
119.0,V7,,venta no encontrada
126.0,V7,,venta no encontrada
143.0,V7,,venta no encontrada
1.0,V7,,producto no encontrado
180.0,V7,,venta no encontrada
192.0,V7,,venta no encontrada
222.0,V7,,venta no encontrada
237.0,V7,,venta no encontrada
215.0,V7,,venta no encontrada
249.0,V7,,venta no encontrada
261.0,V7,,venta no encontrada
262.0,V7,,venta no encontrada
263.0,V7,,venta no encontrada
268.0,V7,,venta no encontrada
277.0,V7,,venta no encontrada
286.0,V7,,venta no encontrada
289.0,V7,,venta no encontrada
294.0,V7,,venta no encontrada
341.0,V7,,venta no encontrada
358.0,V7,,venta no encontrada
385.0,V7,,venta no encontrada
201.0,V7,,venta no encontrada
202.0,V7,,venta no encontrada
259.0,V7,,venta no encontrada
428.0,V7,,venta no encontrada
438.0,V7,,venta no encontrada
444.0,V7,,venta no encontrada
448.0,V7,,venta no encontrada
453.0,V7,,venta no encontrada
455.0,V7,,venta no encontrada
457.0,V7,,venta no encontrada
456.0,V7,,venta no encontrada
465.0,V7,,venta no encontrada
481.0,V7,,venta no encontrada
492.0,V7,,venta no encontrada
493.0,V7,,venta no encontrada
520.0,V7,,venta no encontrada
551.0,V7,,venta no encontrada
552.0,V7,,venta no encontrada
553.0,V7,,venta no encontrada
555.0,V7,,venta no encontrada
556.0,V7,,venta no encontrada
560.0,V7,,venta no encontrada
469.0,V7,,venta no encontrada
604.0,V7,,venta no encontrada
471.0,V7,,venta no encontrada
475.0,V7,,venta no encontrada
564.0,V7,,venta no encontrada
617.0,V7,,venta no encontrada
470.0,V7,,venta no encontrada
454.0,V7,,venta no encontrada
296.0,V7,,venta no encontrada
296.0,V7,,venta no encontrada
296.0,V7,,venta no encontrada
319.0,V7,,venta no encontrada
319.0,V7,,venta no encontrada
198.0,V7,,venta no encontrada
198.0,V7,,venta no encontrada
650.0,V7,,venta no encontrada
742.0,V7,,venta no encontrada
743.0,V7,,venta no encontrada
744.0,V7,,venta no encontrada
1123.0,V7,,venta no encontrada
1174.0,V7,,producto no encontrado
133.0,V8,,venta no encontrada
141.0,V8,,venta no encontrada
164.0,V8,,venta no encontrada
164.0,V8,,venta no encontrada
164.0,V8,,venta no encontrada
194.0,V8,,venta no encontrada
514.0,V8,,venta no encontrada
591.0,V8,,venta no encontrada
733.0,V8,,venta no encontrada
733.0,V8,,venta no encontrada
793.0,V8,,venta no encontrada
975.0,V8,,venta no encontrada
975.0,V8,,venta no encontrada
975.0,V8,,venta no encontrada
1257.0,V8,,venta no encontrada
1488.0,V8,,venta no encontrada
1673.0,V8,,venta no encontrada
1766.0,V8,,venta no encontrada
2953.0,V8,,venta no encontrada
170.0,V9,,venta no encontrada
364.0,V9,AP1,almacen no encontrado
364.0,V9,VS,almacen no encontrado
364.0,V9,R,almacen no encontrado
386.0,V9,N,almacen no encontrado
386.0,V9,TRS,almacen no encontrado
386.0,V9,TRC,almacen no encontrado
399.0,V9,TRC,almacen no encontrado
399.0,V9,TRS,almacen no encontrado
399.0,V9,C2,almacen no encontrado
399.0,V9,NAD,almacen no encontrado
399.0,V9,N,almacen no encontrado
399.0,V9,NO,almacen no encontrado
399.0,V9,R,almacen no encontrado
399.0,V9,VS,almacen no encontrado
400.0,V9,AP2,almacen no encontrado
400.0,V9,R,almacen no encontrado
400.0,V9,N,almacen no encontrado
400.0,V9,NAD,almacen no encontrado
400.0,V9,NA,almacen no encontrado
400.0,V9,I2,almacen no encontrado
400.0,V9,AG,almacen no encontrado
464.0,V9,AP1,almacen no encontrado
464.0,V9,R,almacen no encontrado
464.0,V9,N,almacen no encontrado
465.0,V9,AP2,almacen no encontrado
465.0,V9,AP1,almacen no encontrado
465.0,V9,I2K,almacen no encontrado
465.0,V9,R,almacen no encontrado
465.0,V9,FS,almacen no encontrado
441.0,V9,N,almacen no encontrado
441.0,V9,NAD,almacen no encontrado
441.0,V9,K21,almacen no encontrado
441.0,V9,I2K,almacen no encontrado
441.0,V9,AP1,almacen no encontrado
441.0,V9,FS,almacen no encontrado
756.0,V9,,venta no encontrada
818.0,V9,,venta no encontrada
820.0,V9,,venta no encontrada
847.0,V9,,venta no encontrada
887.0,V9,K6F,almacen no encontrado
888.0,V9,K3F,almacen no encontrado
918.0,V9,,venta no encontrada
923.0,V9,,venta no encontrada
923.0,V9,,venta no encontrada
924.0,V9,,venta no encontrada
924.0,V9,,venta no encontrada
924.0,V9,,venta no encontrada
925.0,V9,,venta no encontrada
925.0,V9,,venta no encontrada
926.0,V9,,venta no encontrada
926.0,V9,,venta no encontrada
1004.0,V9,,venta no encontrada
1002.0,V9,,venta no encontrada
1021.0,V9,,venta no encontrada
1066.0,V9,,venta no encontrada
1086.0,V9,,venta no encontrada
1096.0,V9,,venta no encontrada
1110.0,V9,,venta no encontrada
1165.0,V9,,venta no encontrada
1363.0,V9,,venta no encontrada
1307.0,V9,,venta no encontrada
1717.0,V9,,venta no encontrada
1786.0,V9,,venta no encontrada
1824.0,V9,,venta no encontrada
2033.0,V9,,venta no encontrada
2057.0,V9,,venta no encontrada
2071.0,V9,,venta no encontrada
2099.0,V9,,venta no encontrada
2267.0,V9,,venta no encontrada
2362.0,V9,,venta no encontrada
2349.0,V9,,venta no encontrada
2406.0,V9,,venta no encontrada
2476.0,V9,,venta no encontrada
2486.0,V9,,venta no encontrada
2492.0,V9,,venta no encontrada
2493.0,V9,,venta no encontrada
2494.0,V9,,venta no encontrada
2498.0,V9,,venta no encontrada
2512.0,V9,,venta no encontrada
2503.0,V9,,venta no encontrada
2529.0,V9,,venta no encontrada
2530.0,V9,,venta no encontrada
2537.0,V9,,venta no encontrada
2551.0,V9,,venta no encontrada
2551.0,V9,,venta no encontrada
2556.0,V9,,venta no encontrada
2556.0,V9,,venta no encontrada
2566.0,V9,,venta no encontrada
2566.0,V9,,venta no encontrada
2570.0,V9,,venta no encontrada
2575.0,V9,,venta no encontrada
2577.0,V9,,venta no encontrada
2579.0,V9,,venta no encontrada
2586.0,V9,,venta no encontrada
2588.0,V9,,venta no encontrada
2590.0,V9,,venta no encontrada
2590.0,V9,,venta no encontrada
2594.0,V9,,venta no encontrada
2616.0,V9,,venta no encontrada
2631.0,V9,,venta no encontrada
2631.0,V9,,venta no encontrada
2647.0,V9,,venta no encontrada
2647.0,V9,,venta no encontrada
2652.0,V9,,venta no encontrada
2655.0,V9,,venta no encontrada
2663.0,V9,,venta no encontrada
2669.0,V9,,venta no encontrada
2675.0,V9,,venta no encontrada
2681.0,V9,,venta no encontrada
2682.0,V9,,venta no encontrada
2683.0,V9,,venta no encontrada
2740.0,V9,,venta no encontrada
2766.0,V9,,venta no encontrada
2785.0,V9,,venta no encontrada
2791.0,V9,,venta no encontrada
2813.0,V9,,venta no encontrada
2815.0,V9,,venta no encontrada
2821.0,V9,,venta no encontrada
2858.0,V9,,venta no encontrada
2858.0,V9,,venta no encontrada
2932.0,V9,,venta no encontrada
2932.0,V9,,venta no encontrada
2932.0,V9,,venta no encontrada
2932.0,V9,,venta no encontrada
2932.0,V9,,venta no encontrada
2932.0,V9,,venta no encontrada
2932.0,V9,,venta no encontrada
2932.0,V9,,venta no encontrada
2932.0,V9,,venta no encontrada
2954.0,V9,,venta no encontrada
2975.0,V9,,venta no encontrada
2986.0,V9,,venta no encontrada
2988.0,V9,,venta no encontrada
3025.0,V9,,venta no encontrada
3033.0,V9,,venta no encontrada
3035.0,V9,,venta no encontrada
3039.0,V9,,venta no encontrada
3052.0,V9,,venta no encontrada
3085.0,V9,,venta no encontrada
3105.0,V9,,venta no encontrada
3136.0,V9,,venta no encontrada
3136.0,V9,,venta no encontrada
3136.0,V9,,venta no encontrada
3176.0,V9,,venta no encontrada
3207.0,V9,,venta no encontrada
3236.0,V9,,venta no encontrada
3237.0,V9,,venta no encontrada
3245.0,V9,,venta no encontrada
3248.0,V9,,venta no encontrada
3253.0,V9,,venta no encontrada
3261.0,V9,,venta no encontrada
3273.0,V9,,venta no encontrada
3275.0,V9,,venta no encontrada
3280.0,V9,,venta no encontrada
3295.0,V9,,venta no encontrada
3311.0,V9,,venta no encontrada
3333.0,V9,,venta no encontrada
3338.0,V9,,venta no encontrada
3347.0,V9,,venta no encontrada
3406.0,V9,,venta no encontrada
3454.0,V9,,venta no encontrada
3465.0,V9,,venta no encontrada
3465.0,V9,,venta no encontrada
3475.0,V9,,venta no encontrada
3486.0,V9,,venta no encontrada
3486.0,V9,,venta no encontrada
3488.0,V9,,venta no encontrada
3503.0,V9,,venta no encontrada
3516.0,V9,,venta no encontrada
3519.0,V9,,venta no encontrada
3522.0,V9,,venta no encontrada
3538.0,V9,,venta no encontrada
3575.0,V9,,venta no encontrada
3582.0,V9,,venta no encontrada
3659.0,V9,,venta no encontrada
3675.0,V9,,venta no encontrada
3705.0,V9,,venta no encontrada
3707.0,V9,,venta no encontrada
3713.0,V9,,venta no encontrada
